time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667581628309174800,56.9861748046875,-1.667123142136023,-0.3512367376290566,0.6335454952851068,0.06279891901282059,-0.5961700480328566,0.3461705958230582,1.030241491674316
1667581628319196000,56.99619580078125,-1.6680484397717132,-0.3511998340035054,0.6338437464911884,0.06568934562627785,-0.5968047691127298,0.3445647794840591,1.0274742129024932
1667581628329217800,57.0062177734375,-1.6687882297582743,-0.35103022525881367,0.6341742214641676,0.06792268078750603,-0.5973577389423308,0.34316847715651266,1.0248541060395773
1667581628339239000,57.01623901367188,-1.6690744534744761,-0.3505613045692341,0.6345836700608799,0.06911069319077819,-0.5978968883591589,0.34194990059190333,1.0220721262548984
1667581628349259800,57.026259765625,-1.6687870156856486,-0.3496643503832609,0.635130583461698,0.06918331679994773,-0.5985166663966173,0.34076632602135604,1.018690823747413
1667581628359281700,57.03628173828125,-1.668072336229569,-0.34833136523130215,0.6358530879892808,0.0684209700727018,-0.5992571528184623,0.3394804030274262,1.0144674540877
1667581628369303000,57.04630297851563,-1.6670946334628045,-0.34670363919013214,0.6367039435235523,0.06740684660624645,-0.6001723326507584,0.337931661114473,1.009355165218951
1667581628379325000,57.056324951171874,-1.6660745257651604,-0.3449396122969252,0.6376376025226428,0.06673708992648801,-0.6012873325513167,0.3359887096344536,1.0033824426872402
1667581628389345800,57.066345703125,-1.6650926990036838,-0.34315583918171927,0.6385990729267884,0.06663162336092167,-0.6025786739285949,0.33366775350423267,0.9967611518173721
1667581628399367000,57.076366943359375,-1.6640758411211742,-0.34142210082305935,0.639519648020689,0.06682815319072008,-0.6039498191595951,0.3311951895084249,0.9899805276107851
1667581628409388800,57.08638891601562,-1.662961889034932,-0.3398557358893868,0.6403040826053764,0.06706202533411722,-0.6052776501487397,0.3288582876880938,0.9837001920106215
1667581628419410000,57.09640991210937,-1.6618074895080266,-0.33855357975159167,0.6408974427545503,0.06710614833531435,-0.6064181821642073,0.32693849500551214,0.9785309552087362
1667581628429431800,57.10643188476563,-1.6601532306525133,-0.33760980363314463,0.6411423575994433,0.06666183578970773,-0.6074164022934438,0.3255784887302159,0.9748608333959283
1667581628439453000,57.11645288085938,-1.6574451340563416,-0.33699068162655393,0.6409395417958438,0.06538143172488474,-0.6084025260186572,0.32477682961881105,0.9726424165575963
1667581628449473800,57.12647387695313,-1.6533400185889269,-0.33658747174800013,0.6402853135975771,0.06316944244171947,-0.6095399620283498,0.32435257401146944,0.9714125582456301
1667581628459495700,57.13649560546875,-1.6483761960813004,-0.33634991370771283,0.6393373343897512,0.0605652929108305,-0.6108110814910809,0.3240777668888421,0.9707023364757038
1667581628469517000,57.14651708984375,-1.6429289503981057,-0.33625875215902523,0.638195843135786,0.0579585176380747,-0.6121995342528531,0.3238021743195296,0.9702257456315541
1667581628479539000,57.1565390625,-1.6371967656336497,-0.33623105861355934,0.6369547643452736,0.05545883260475108,-0.6137022565138105,0.3234297215175391,0.9696922845100376
1667581628489559800,57.16655981445312,-1.6315020296882934,-0.33615340894511053,0.6357519278844853,0.05322249981830804,-0.6152974679417708,0.3228457026117068,0.9687319785068914
1667581628499581000,57.176580810546874,-1.6262153879988965,-0.3359470055097687,0.6347090673936453,0.051163353952830726,-0.6168491479599314,0.3221506818017452,0.9673788840429737
1667581628509602800,57.18660278320313,-1.6217442930420982,-0.3357005240682794,0.6338609014407122,0.04925939668240878,-0.6181438287698594,0.3215955179760785,0.9661726264776608
1667581628519624000,57.1966240234375,-1.6179515585059683,-0.33551525733243004,0.6331179559691444,0.04729161442390208,-0.6191156348466708,0.3213828481612711,0.9656027567287645
1667581628529645000,57.20664501953125,-1.6142776773505607,-0.33555617474871313,0.6322633171443028,0.04502072114105758,-0.6198273728735599,0.3216506912375284,0.9661613786937272
1667581628539667000,57.2166669921875,-1.6100026995235395,-0.3358594410222869,0.6311186786973486,0.04211094516345292,-0.6204375269973919,0.32240479665616467,0.9679250682994015
