time,seconds_elapsed,MAGNETIC FIELD Z (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD X (μT)
1667581595118045200,23.795045166015626,-26.790470123291016,-24.141990661621094,-32.11393737792969
1667581595128067000,23.805067138671873,-26.799095153808594,-24.32129669189453,-31.827392578125
1667581595138088000,23.815087890625,-26.93122100830078,-24.493572235107422,-31.593528747558594
1667581595148109800,23.82510986328125,-27.119346618652344,-24.815744400024414,-31.356285095214844
1667581595158132000,23.835132080078125,-27.244434356689453,-24.93805694580078,-30.979522705078125
1667581595168153000,23.845153076171876,-27.424213409423828,-25.18460464477539,-30.604698181152344
1667581595178175000,23.855175048828126,-27.937519073486328,-25.388004302978516,-30.200469970703125
1667581595188195800,23.86519580078125,-28.318828582763672,-25.586589813232422,-29.771469116210938
1667581595198218000,23.875218017578124,-28.636089324951172,-25.86699676513672,-29.27459716796875
1667581595208239000,23.885239013671875,-28.86974334716797,-25.940166473388672,-28.80425262451172
1667581595218261000,23.895260986328125,-29.187725067138672,-26.025680541992188,-28.415756225585938
1667581595228281900,23.90528173828125,-29.47951889038086,-26.165912628173828,-28.135597229003906
1667581595238304000,23.915303955078127,-29.39654541015625,-26.39720344543457,-27.92138671875
1667581595248326100,23.925326171875,-29.29513168334961,-26.553787231445312,-27.635177612304688
1667581595258347000,23.935346923828124,-29.56537628173828,-26.705120086669922,-27.316864013671875
1667581595268369000,23.945368896484375,-29.787342071533203,-26.888221740722656,-27.153488159179688
1667581595278390000,23.95539013671875,-29.675521850585938,-26.961206436157227,-27.064468383789062
1667581595288412200,23.965412109375,-29.863731384277344,-26.881473541259766,-26.80584716796875
1667581595298433000,23.97543310546875,-30.138214111328125,-26.927684783935547,-26.64154052734375
1667581595308455000,23.985454833984374,-30.346004486083984,-27.010677337646484,-26.263168334960938
1667581595318476000,23.99547607421875,-30.53014373779297,-27.019603729248047,-25.94500732421875
1667581595328498200,24.005498291015623,-30.707901000976562,-26.91335678100586,-25.784652709960938
1667581595338520000,24.01552001953125,-31.145977020263672,-27.016063690185547,-25.49962615966797
1667581595348541000,24.025541015625,-31.145977020263672,-27.016063690185547,-25.49962615966797
1667581595358563000,24.03556298828125,-31.305217742919922,-27.05020523071289,-25.035316467285156
1667581595368584000,24.045583984375,-31.54462432861328,-26.991241455078125,-24.7508544921875
1667581595378606000,24.055606201171877,-31.392860412597656,-26.875022888183594,-24.43115997314453
1667581595388627000,24.065626953125,-31.999549865722656,-26.74419403076172,-24.26514434814453
1667581595398649000,24.075649169921874,-32.14854049682617,-26.561176300048828,-24.01213836669922
1667581595408671000,24.0856708984375,-32.406219482421875,-26.489133834838867,-23.752662658691406
1667581595418692000,24.095692138671875,-32.504337310791016,-26.350276947021484,-23.528701782226562
1667581595428714000,24.1057138671875,-32.70933151245117,-26.29519271850586,-23.142173767089844
1667581595438735000,24.115735107421877,-32.674137115478516,-26.332958221435547,-22.82916259765625
1667581595448757000,24.125757080078124,-32.88697052001953,-26.158714294433594,-22.743927001953125
1667581595458777900,24.13577783203125,-33.05972671508789,-26.2095947265625,-22.499771118164062
1667581595468800000,24.145800048828125,-33.213348388671875,-25.97827911376953,-22.484535217285156
1667581595478821000,24.155821044921876,-33.50816345214844,-26.02872085571289,-22.23834991455078
1667581595488843000,24.165843017578126,-33.61177444458008,-26.035240173339844,-22.158363342285156
1667581595498863900,24.17586376953125,-33.754512786865234,-26.077835083007812,-21.94420623779297
1667581595508886000,24.185885986328124,-33.8237190246582,-25.925323486328125,-21.805892944335938
1667581595518908000,24.195907958984375,-33.75474548339844,-25.853960037231445,-21.750518798828125
1667581595528929000,24.205928955078125,-33.61332321166992,-25.93439292907715,-21.735267639160156
1667581595538951000,24.215950927734376,-33.614356994628906,-25.900577545166016,-21.77972412109375
1667581595548971800,24.2259716796875,-33.68061828613281,-25.712650299072266,-21.742271423339844
1667581595558994200,24.235994140625,-33.80861282348633,-25.762659072875977,-21.668312072753906
1667581595569015000,24.24601513671875,-33.879676818847656,-25.75283432006836,-21.629318237304688
1667581595579037000,24.256036865234375,-33.85096740722656,-25.82442855834961,-21.57379150390625
1667581595589059000,24.26605908203125,-33.86750030517578,-25.732742309570312,-21.595794677734375
